Date,Open,High,Low,Close,Volume,OpenInt
2021-08-26,124.7275,125.3378,124.5897,124.976,1607523,0
2021-08-27,127.104,127.2985,126.3456,127.2303,448361,0
2021-08-30,130.323,131.1293,129.7855,130.5543,4736504,0
2021-08-31,128.8326,129.0685,128.436,129.0453,599460,0
2021-09-01,121.8982,122.3421,121.7842,121.8463,1251254,0
2021-09-02,116.1032,116.2657,115.608,116.1291,2396371,0
2021-09-03,116.7718,116.8642,116.5543,116.802,1918934,0
2021-09-06,113.414,113.6146,113.1468,113.5634,391913,0
2021-09-07,117.2704,117.5147,116.8707,117.3473,1779924,0
2021-09-08,113.0908,113.3252,112.9823,113.0482,3941852,0
2021-09-09,114.1127,114.1308,113.8728,114.1186,1402767,0
2021-09-10,118.891,118.9127,118.5887,118.7933,4355952,0
2021-09-13,115.473,116.1878,115.3022,115.3617,1928905,0
2021-09-14,112.8201,113.255,112.5494,112.8486,264191,0
2021-09-15,116.3092,116.8164,116.0237,116.5251,722715,0
2021-09-16,116.9219,117.0565,116.5743,117.0105,4088064,0
2021-09-17,110.943,111.2887,110.9352,110.9539,2146632,0
2021-09-20,111.4568,111.9206,111.2765,111.5434,4909791,0
2021-09-21,113.5689,113.738,113.0705,113.6888,3986495,0
2021-09-22,117.3875,117.5908,117.0021,117.3793,345767,0
2021-09-23,118.5864,118.6729,118.1861,118.2989,1699927,0
2021-09-24,119.9305,120.3369,119.5075,119.9891,3679842,0
2021-09-27,126.0629,126.4631,125.3167,126.0632,502870,0
2021-09-28,129.2263,129.6613,128.8413,129.3961,4995651,0
2021-09-29,123.8915,123.959,123.4634,123.7377,998181,0
2021-09-30,122.734,122.7497,122.4865,122.6267,4026169,0
2021-10-01,122.0655,122.3147,121.7558,121.9672,4234348,0
2021-10-04,126.241,127.0477,125.7824,126.0695,2625713,0
2021-10-05,130.6931,131.3032,130.5973,130.749,4057241,0
2021-10-06,131.5783,131.9113,130.9667,131.6181,4447150,0
2021-10-07,132.1482,132.5022,131.4044,131.9227,3724964,0
2021-10-08,130.7738,130.8873,130.1037,130.6911,3598075,0
2021-10-11,134.4389,135.0659,134.2071,134.7379,2065405,0
2021-10-12,131.7829,131.8337,131.5864,131.723,1603767,0
2021-10-13,129.925,130.5501,129.3049,130.0006,4365060,0
2021-10-14,134.0351,134.3499,133.7841,133.9148,1276734,0
2021-10-15,137.9198,137.9758,137.7404,137.8635,2189725,0
2021-10-18,146.3111,146.5886,145.9959,146.5662,2660213,0
2021-10-19,146.2808,146.7601,146.1655,146.2415,2075452,0
2021-10-20,145.0498,145.0959,144.7925,145.0193,1990354,0
2021-10-21,144.2252,144.283,144.0843,144.1728,3076141,0
2021-10-22,138.5804,139.2684,138.1429,138.5007,1781446,0
2021-10-25,131.7049,132.0605,130.9582,131.5082,4946070,0
2021-10-26,132.4067,132.8421,131.9495,132.352,1054039,0
2021-10-27,131.0496,131.8655,130.4927,131.0466,2067175,0
2021-10-28,128.7227,129.2413,128.5533,128.5751,4257372,0
2021-10-29,129.0857,129.2791,128.2058,128.7968,2482478,0
2021-11-01,129.7957,130.0868,129.4079,129.677,3584069,0
2021-11-02,129.2228,129.5454,128.7669,129.1962,3305406,0
2021-11-03,128.8551,129.588,128.2277,128.7994,1790343,0
2021-11-04,127.5802,128.1204,127.1685,127.5475,3771877,0
2021-11-05,129.6771,129.7235,129.1742,129.6747,1340801,0
2021-11-08,128.2693,128.3211,127.8968,127.9922,3798963,0
2021-11-09,125.0232,125.3594,124.3905,125.1169,815061,0
2021-11-10,123.959,124.0091,123.7729,123.816,3531615,0
2021-11-11,124.4019,124.6691,124.3874,124.4175,740062,0
2021-11-12,126.4299,126.6471,125.9403,126.6173,4370391,0
2021-11-15,132.1854,132.9283,131.8371,132.2103,3202295,0
2021-11-16,132.0862,132.1964,131.9176,132.1584,394175,0
2021-11-17,132.2943,132.7102,131.9869,132.2179,722322,0
2021-11-18,136.9068,137.468,136.7071,136.8943,1099616,0
2021-11-19,141.0778,141.276,140.5019,141.2221,4809020,0
2021-11-22,139.9546,140.2741,139.4876,139.7491,3029427,0
2021-11-23,128.732,128.8272,128.0396,128.5918,1539848,0
2021-11-24,125.5778,126.1879,124.8892,125.3789,1528671,0
2021-11-25,126.5169,126.7789,126.3209,126.4869,323863,0
2021-11-26,117.4832,117.8611,116.8032,117.4874,1175315,0
2021-11-29,115.4432,115.4593,114.9439,115.3621,4305582,0
2021-11-30,117.3753,117.5624,117.1361,117.4432,3074458,0
2021-12-01,121.3966,122.0224,121.3182,121.3808,1964419,0
2021-12-02,122.3822,122.4667,121.9232,122.4037,301832,0
2021-12-03,124.4678,125.3774,124.3758,124.6499,1846236,0
2021-12-06,124.996,125.2063,124.3175,124.9801,2037812,0
2021-12-07,124.2243,124.8106,124.0749,124.2791,769378,0
2021-12-08,115.5993,115.6998,115.5234,115.6273,3114653,0
2021-12-09,120.0404,120.1648,119.6304,119.9967,3370025,0
2021-12-10,114.3145,114.7324,113.6078,114.1692,4991324,0
2021-12-13,112.3371,112.7378,111.9232,112.4326,1922208,0
2021-12-14,113.764,113.9836,113.1908,113.8023,1524702,0
2021-12-15,109.0388,109.2296,109.0142,109.1223,4150373,0
2021-12-16,108.4674,108.6093,108.3425,108.5576,1881936,0
2021-12-17,111.7713,112.2195,111.4476,111.8378,3226967,0
2021-12-20,110.1222,110.5886,110.0734,110.1439,3740030,0
2021-12-21,109.7243,109.9195,109.1768,109.6601,4423579,0
2021-12-22,106.0957,106.3324,105.4388,106.0617,1729651,0
2021-12-23,104.8169,105.2124,104.5747,104.9278,3188293,0
2021-12-24,100.5951,100.8455,100.4124,100.4651,829261,0
2021-12-27,101.2319,101.5142,100.9124,101.1364,3940535,0
2021-12-28,96.1342,96.4569,95.7444,96.2209,416101,0
2021-12-29,94.3114,94.4658,93.6289,94.1961,3543388,0
2021-12-30,94.3459,94.5001,93.8957,94.315,1203229,0
2021-12-31,93.6642,94.1183,93.5112,93.6788,2420443,0
2022-01-03,94.8704,95.2866,94.6842,94.8364,566407,0
2022-01-04,94.4729,94.9457,94.3724,94.4754,3505635,0
2022-01-05,89.2292,89.3145,89.0949,89.1805,2514285,0
2022-01-06,86.0701,86.6055,85.7671,86.054,3385361,0
2022-01-07,85.9978,86.4377,85.9243,86.0268,1868090,0
2022-01-10,88.8067,89.2465,88.6668,88.987,232177,0
2022-01-11,91.4777,91.5952,91.3695,91.4295,2988679,0
2022-01-12,99.7335,100.0595,99.6196,99.7708,3553462,0
2022-01-13,98.2823,98.745,98.1105,98.2059,3390922,0
2022-01-14,100.545,101.2736,100.2874,100.4966,1458365,0
2022-01-17,102.5449,102.8647,102.2199,102.5805,3639497,0
2022-01-18,107.6757,108.0839,107.2441,107.5657,2800749,0
2022-01-19,111.6345,111.7243,111.4685,111.6117,1208919,0
2022-01-20,112.501,113.0538,112.1658,112.4826,734395,0
2022-01-21,114.3742,114.7268,114.0753,114.39,1761485,0
2022-01-24,115.8235,116.1692,114.7004,115.6288,310508,0
2022-01-25,115.3945,115.6376,114.9728,115.4768,3637368,0
2022-01-26,117.0931,117.2667,117.062,117.1309,272574,0
2022-01-27,117.5128,117.6649,117.1914,117.6584,432452,0
2022-01-28,118.1299,118.2867,117.9516,118.0441,959333,0
2022-01-31,123.4543,123.5492,123.3314,123.5262,1765113,0
2022-02-01,124.4358,124.7789,124.2449,124.4944,295484,0
2022-02-02,124.68,124.9616,124.418,124.7444,3223391,0
2022-02-03,124.1831,124.4106,123.7312,124.1753,835507,0
2022-02-04,123.1822,123.6051,122.6687,123.3365,4055385,0
2022-02-07,119.434,120.0774,118.8491,119.7025,2884033,0
2022-02-08,119.6183,119.8947,119.5152,119.5636,600004,0
2022-02-09,122.8724,123.4771,122.5618,123.1327,2121309,0
2022-02-10,121.5286,121.964,120.9665,121.4249,873225,0
2022-02-11,128.487,128.5476,128.0419,128.2871,4907590,0
2022-02-14,121.4934,122.299,121.2158,121.5133,3044130,0
2022-02-15,123.1088,123.4884,122.9453,122.9491,4081732,0
2022-02-16,130.1685,130.2346,129.9262,130.1717,1997087,0
2022-02-17,131.0273,131.0622,130.6065,130.8181,904523,0
2022-02-18,136.1266,136.2331,136.1246,136.1887,1327567,0
2022-02-21,133.7407,134.2421,133.3338,134.0578,2200589,0
2022-02-22,130.0767,130.5379,129.5028,130.0871,3898553,0
2022-02-23,129.6186,129.7954,129.3403,129.3976,2268659,0
2022-02-24,128.3089,128.6345,128.1536,128.2403,4657440,0
2022-02-25,123.4182,123.7002,123.3504,123.4819,1938160,0
2022-02-28,123.7716,124.1035,123.5523,123.7309,1319556,0
2022-03-01,122.5372,123.1197,122.275,122.4183,2578830,0
2022-03-02,126.478,126.9939,125.9749,126.4888,733466,0
2022-03-03,127.1206,128.0072,126.0692,126.7876,3415397,0
2022-03-04,124.5156,125.035,124.428,124.5801,684550,0
2022-03-07,124.634,124.8843,124.3825,124.5092,3276270,0
2022-03-08,125.1199,125.438,125.0148,125.0247,2036230,0
2022-03-09,126.5527,126.9112,126.1961,126.6413,1914075,0
2022-03-10,126.6539,127.4376,126.1602,126.7077,3132057,0
2022-03-11,132.903,133.2886,132.4466,132.7678,3584218,0
2022-03-14,129.3984,129.615,129.0858,129.3796,4659033,0
2022-03-15,128.0877,128.3494,127.3703,128.0444,1589529,0
2022-03-16,125.7221,126.1217,125.399,125.9281,4097242,0
2022-03-17,125.1032,125.1838,124.849,125.0212,4210245,0
2022-03-18,125.8801,126.0611,125.8002,125.8439,4979300,0
2022-03-21,126.4638,127.007,126.1168,126.4719,4828985,0
2022-03-22,128.0049,128.3095,127.9152,127.9588,3994198,0
2022-03-23,128.1719,128.3036,127.7045,128.2244,1614735,0
2022-03-24,128.5751,128.71,127.9523,128.6513,3533949,0
2022-03-25,126.8353,127.6082,126.2402,126.866,3966505,0
2022-03-28,128.5644,128.7717,128.3223,128.6241,1598956,0
2022-03-29,127.7564,127.8876,127.4683,127.4785,4104443,0
2022-03-30,128.4988,128.5375,128.1906,128.3817,3569142,0
2022-03-31,126.6304,126.8284,126.3862,126.7531,2555664,0
2022-04-01,131.6885,132.5663,130.9916,131.4209,4336373,0
2022-04-04,123.8194,123.8967,123.7159,123.873,621187,0
2022-04-05,114.1043,114.2984,113.9091,114.1009,3482679,0
2022-04-06,113.8573,114.4964,113.6624,113.7552,3973673,0
2022-04-07,114.7311,115.0637,114.7278,114.9575,393775,0
2022-04-08,111.4072,111.9703,110.9749,111.4337,2155895,0
2022-04-11,110.6174,110.9269,110.2763,110.6809,2681749,0
2022-04-12,100.0152,100.3892,99.5894,99.9947,1198742,0
2022-04-13,98.7483,99.2816,98.6678,98.7118,4420844,0
2022-04-14,92.9696,93.078,92.9048,92.9768,3207921,0
2022-04-15,86.8582,86.8872,86.4806,86.8689,1520355,0
2022-04-18,84.3955,84.6944,84.2873,84.3057,2297302,0
2022-04-19,79.7297,79.8803,79.4964,79.7057,737698,0
2022-04-20,79.7683,79.908,79.5092,79.765,620347,0
2022-04-21,81.9418,82.1614,81.776,81.9297,3782902,0
2022-04-22,81.7394,81.9564,81.3153,81.5896,4921638,0
2022-04-25,75.3182,75.6325,75.1681,75.3052,1528639,0
2022-04-26,71.948,72.0702,71.9117,71.985,1374376,0
2022-04-27,72.7582,72.9898,72.5803,72.8974,3482736,0
2022-04-28,68.8105,69.1707,68.7189,68.9093,2652632,0
2022-04-29,71.8681,72.1291,71.7806,71.9017,869290,0
2022-05-02,67.2713,67.638,66.8932,67.2786,3402983,0
2022-05-03,66.4105,66.5118,66.0871,66.4474,1207075,0
2022-05-04,68.3234,68.4453,68.0363,68.2995,752428,0
2022-05-05,65.3087,65.3776,64.9846,65.3459,2428399,0
2022-05-06,61.8194,61.954,61.6773,61.8759,3749168,0
2022-05-09,63.0526,63.1208,62.9515,63.014,2701535,0
2022-05-10,65.2855,65.4124,64.9171,65.1962,3311786,0
2022-05-11,64.5591,64.6848,64.4967,64.6306,1342208,0
2022-05-12,63.5335,63.7248,63.3835,63.518,2570013,0
2022-05-13,59.6688,59.8492,59.5993,59.7827,3622100,0
2022-05-16,65.3679,65.6341,65.2561,65.4644,2735983,0
2022-05-17,64.5398,64.6748,64.3565,64.5778,1350218,0
2022-05-18,63.9098,64.0177,63.6248,63.8373,4783016,0
2022-05-19,61.2906,61.3727,61.1484,61.3384,523186,0
2022-05-20,56.1996,56.5484,56.1946,56.2455,4572309,0
2022-05-23,53.7078,54.0228,53.4732,53.7059,3677865,0
2022-05-24,51.7965,51.9265,51.7898,51.7946,737519,0
2022-05-25,50.7088,50.7668,50.533,50.7487,1424933,0
2022-05-26,49.6645,49.8674,49.3905,49.5661,1970009,0
2022-05-27,49.7577,49.8038,49.7414,49.7709,4796515,0
2022-05-30,50.0739,50.1926,49.9095,50.0683,2680502,0
2022-05-31,49.7959,50.0596,49.7301,49.8159,1438818,0
2022-06-01,49.5554,49.7942,49.458,49.5336,4615884,0
2022-06-02,47.6855,47.7405,47.6082,47.6267,766403,0
2022-06-03,46.908,47.031,46.7829,46.8301,4119503,0
2022-06-06,48.9697,49.0084,48.8535,49.007,4187313,0
2022-06-07,48.0486,48.1446,47.9147,47.9958,2055116,0
2022-06-08,49.6308,49.7829,49.4793,49.6035,406978,0
2022-06-09,51.4626,51.472,51.2219,51.4125,4453809,0
2022-06-10,56.208,56.3415,56.0661,56.2132,4843624,0
2022-06-13,53.2115,53.3272,53.1006,53.2214,2015157,0
2022-06-14,57.6077,57.6501,57.4596,57.5538,1091538,0
2022-06-15,61.14,61.3239,60.8129,61.0817,1501726,0
2022-06-16,58.3849,58.4431,58.2116,58.2937,854869,0
2022-06-17,55.3189,55.4068,55.092,55.3079,3127484,0
2022-06-20,56.4904,56.5437,56.3132,56.4964,2689236,0
2022-06-21,56.1383,56.4482,55.9151,56.2767,1908328,0
2022-06-22,57.3498,57.6305,57.2752,57.4423,3323195,0
2022-06-23,56.235,56.4166,55.8784,56.2572,3187556,0
2022-06-24,56.2894,56.4531,56.1743,56.3514,253993,0
2022-06-27,55.9001,55.9737,55.8305,55.8546,2166483,0
2022-06-28,56.8292,57.1518,56.6741,56.9038,4344877,0
2022-06-29,54.1863,54.4331,54.0745,54.2134,4019691,0
2022-06-30,54.4904,54.6954,54.2716,54.5156,4303444,0
2022-07-01,58.5662,58.6012,58.4124,58.4957,4780692,0
2022-07-04,62.45,62.6041,62.2572,62.488,494727,0
2022-07-05,63.2123,63.2687,62.9343,63.1837,1497484,0
2022-07-06,60.3515,60.5117,60.2212,60.3397,2405092,0
2022-07-07,66.2309,66.3728,65.9783,66.1711,2648048,0
2022-07-08,67.3423,67.3646,67.0151,67.2851,3974019,0
2022-07-11,73.1588,73.3772,73.1064,73.1613,3677275,0
2022-07-12,74.3815,74.644,74.3305,74.5079,3589849,0
2022-07-13,66.7128,67.1552,66.7021,66.7282,960891,0
2022-07-14,72.7117,73.1286,72.5552,72.7132,3452626,0
2022-07-15,75.4337,75.7924,75.2145,75.4121,4020349,0
2022-07-18,75.336,75.7881,75.0038,75.3916,3809968,0
2022-07-19,69.9446,70.0441,69.6154,69.8649,2998265,0
2022-07-20,72.7298,72.8043,72.4011,72.7288,623821,0
2022-07-21,73.8518,74.0155,73.4348,73.9198,918754,0
2022-07-22,81.1876,81.364,81.0984,81.2248,3767115,0
2022-07-25,87.1286,87.2069,86.5256,86.9609,4367502,0
2022-07-26,93.4313,93.702,92.9817,93.3693,4161728,0
2022-07-27,94.2105,94.4418,93.9814,94.1118,2248166,0
2022-07-28,94.5783,94.8646,94.0068,94.6769,3018932,0
2022-07-29,96.095,96.5734,96.0901,96.1613,1047772,0
2022-08-01,93.595,94.1546,93.4217,93.6589,3040660,0
2022-08-02,93.7636,93.8565,93.5535,93.7463,1137902,0
2022-08-03,93.0836,93.4426,92.7142,93.0998,4016325,0
2022-08-04,97.4656,98.0318,97.2099,97.5133,3970430,0
2022-08-05,102.9284,103.2804,102.9,102.9659,445598,0
2022-08-08,105.4485,105.6393,104.7842,105.5323,4691437,0
2022-08-09,102.3684,102.4657,102.1755,102.3868,4021348,0
2022-08-10,110.0405,110.1826,109.6444,109.9181,2015599,0
2022-08-11,113.4297,113.862,113.3473,113.6016,2365712,0
2022-08-12,114.9327,115.017,114.5168,114.8929,578374,0
2022-08-15,117.3399,117.5206,116.8711,117.1782,4694369,0
2022-08-16,111.7675,112.0615,111.3084,111.788,683950,0
2022-08-17,111.0514,111.1682,110.7481,111.1102,4627642,0
2022-08-18,116.3021,116.5706,116.0605,116.1947,3341496,0
2022-08-19,110.7482,110.9235,110.4318,110.8573,4609825,0
2022-08-22,105.7247,105.7648,105.6816,105.7271,1979608,0
2022-08-23,108.885,109.6014,108.7894,108.9983,4499334,0
2022-08-24,105.4394,105.7191,105.0694,105.6369,2245431,0
2022-08-25,97.1942,97.8289,97.1063,97.209,1880432,0
2022-08-26,88.9205,89.4057,88.8622,89.033,1817827,0
2022-08-29,86.293,86.4103,86.0594,86.294,4769485,0
2022-08-30,87.3214,87.3557,87.037,87.2242,2434585,0
2022-08-31,90.3485,90.467,90.0146,90.1813,2497140,0
2022-09-01,91.3045,91.5639,90.8466,91.296,3289037,0
2022-09-02,78.2242,78.679,78.0807,78.1446,2868028,0
2022-09-05,78.9438,78.956,78.7264,78.9123,2797467,0
2022-09-06,72.8308,73.2386,72.7059,72.8587,2019493,0
2022-09-07,68.0301,68.2284,67.6428,68.1613,988358,0
2022-09-08,62.7337,62.9607,62.562,62.6318,4973912,0
2022-09-09,64.6078,64.706,64.4721,64.6757,2558185,0
2022-09-12,61.3504,61.5164,61.259,61.2657,4866810,0
2022-09-13,64.7702,64.9628,64.5851,64.7355,2410942,0
2022-09-14,67.8968,68.1502,67.6507,67.9632,3077252,0
2022-09-15,67.2279,67.5348,66.9515,67.2069,2819538,0
2022-09-16,67.9989,68.0135,67.6489,67.8542,4835618,0
2022-09-19,66.3912,66.7256,66.1411,66.2894,731216,0
2022-09-20,70.636,70.7536,70.5478,70.6722,2684075,0
2022-09-21,77.6964,77.7846,77.4825,77.7517,936930,0
2022-09-22,70.6543,70.7494,70.5381,70.6472,4366551,0
2022-09-23,67.8994,68.1185,67.7383,67.9107,2745172,0
2022-09-26,62.1579,62.3563,62.013,62.0835,4630611,0
2022-09-27,57.6368,57.8247,57.5437,57.5942,1522088,0
2022-09-28,56.4021,56.5397,56.1938,56.4977,981861,0
2022-09-29,60.0676,60.1538,59.6909,60.04,3219352,0
2022-09-30,55.5352,55.586,55.4034,55.5452,899714,0
2022-10-03,55.8597,55.9146,55.6912,55.8577,1989206,0
2022-10-04,58.0282,58.1097,57.9716,58.0137,1706523,0
2022-10-05,58.6531,58.6894,58.3627,58.5829,1259526,0
2022-10-06,58.1714,58.3747,57.7369,58.1146,827445,0
2022-10-07,56.2747,56.5559,56.0772,56.317,3350694,0
2022-10-10,56.1761,56.3854,56.0225,56.1794,3839224,0
2022-10-11,52.0783,52.1342,52.0369,52.1016,2090756,0
2022-10-12,55.4022,55.6353,55.2898,55.4955,1548953,0
2022-10-13,55.9321,56.254,55.5978,55.9382,956539,0
2022-10-14,57.1061,57.4114,56.9796,57.0009,3449781,0
2022-10-17,55.3621,55.5895,55.2445,55.4571,4082283,0
2022-10-18,55.8629,56.0779,55.8124,55.8642,2830514,0
2022-10-19,56.6382,56.6513,56.6229,56.6414,2272441,0
2022-10-20,56.1573,56.3332,56.1112,56.1411,3312146,0
2022-10-21,55.7093,55.8948,55.636,55.763,4592337,0
2022-10-24,53.0812,53.3585,53.081,53.1569,4950500,0
2022-10-25,56.9629,57.1356,56.7275,57.0415,1128324,0
2022-10-26,55.668,55.836,55.5373,55.594,2488304,0
2022-10-27,54.3803,54.4371,54.2813,54.4338,4406481,0
2022-10-28,57.6189,57.6903,57.5031,57.6477,3237538,0
2022-10-31,58.8346,59.112,58.5925,58.711,4116367,0
2022-11-01,60.1772,60.3449,60.1715,60.2214,4980036,0
2022-11-02,57.528,57.564,57.4708,57.5083,698795,0
2022-11-03,57.9132,58.0735,57.6445,57.8517,3139359,0
2022-11-04,55.3776,55.4317,55.0329,55.3214,2752070,0
2022-11-07,53.7161,53.8126,53.6072,53.7877,1566708,0
2022-11-08,57.5914,57.729,57.3784,57.6325,3337677,0
2022-11-09,55.7688,55.7693,55.4459,55.752,698547,0
2022-11-10,57.0931,57.3928,56.5924,56.9832,2578314,0
2022-11-11,55.2703,55.5363,55.2619,55.3124,2190505,0
2022-11-14,53.8678,53.897,53.7938,53.8944,2073262,0
2022-11-15,58.9044,59.0987,58.7353,58.8797,3148035,0
2022-11-16,58.756,59.1895,58.495,58.7196,4730442,0
2022-11-17,56.2905,56.4643,56.1994,56.2522,4747693,0
2022-11-18,57.4514,57.5963,57.2918,57.5,3563940,0
2022-11-21,59.7291,59.7987,59.6467,59.7609,1788861,0
2022-11-22,61.2559,61.4146,61.1467,61.2427,4836175,0
2022-11-23,61.0033,61.1609,60.7586,60.9264,4992184,0
2022-11-24,60.6592,60.7091,60.5993,60.6737,4261905,0
2022-11-25,59.7623,59.8092,59.6686,59.7637,4391082,0
2022-11-28,57.8088,57.9406,57.6026,57.8682,4122230,0
2022-11-29,58.5361,58.61,58.1377,58.4272,3848573,0
2022-11-30,58.0689,58.3123,57.9861,58.0599,3683034,0
2022-12-01,56.04,56.0573,55.9354,55.9797,3264253,0
2022-12-02,55.8856,56.1331,55.8663,55.8839,3301180,0
2022-12-05,54.8368,54.8982,54.7407,54.8321,2070879,0
2022-12-06,55.173,55.319,55.1419,55.2559,4456938,0
2022-12-07,55.4047,55.9248,55.362,55.5241,3246328,0
2022-12-08,55.057,55.33,54.8372,54.9882,3144366,0
2022-12-09,54.9717,55.2485,54.8228,54.9674,3760804,0
2022-12-12,55.0821,55.2139,55.0539,55.0707,561384,0
2022-12-13,56.3941,56.8359,56.3207,56.4646,4610743,0
2022-12-14,56.3398,56.4047,56.3083,56.3907,2996304,0
2022-12-15,55.7365,55.7745,55.5549,55.6773,4733119,0
2022-12-16,55.3962,55.7551,55.2119,55.3,693608,0
2022-12-19,57.8407,57.9333,57.7431,57.8766,1321400,0
2022-12-20,56.6366,56.8207,56.5498,56.5986,4756645,0
2022-12-21,56.3235,56.3925,56.202,56.3128,3525585,0
2022-12-22,56.0037,56.2056,55.9353,56.0104,3304011,0
2022-12-23,55.8716,56.173,55.5096,55.7684,2140710,0
2022-12-26,53.5449,53.6578,53.3503,53.5692,2867102,0
2022-12-27,52.1692,52.526,51.7987,52.1045,2822178,0
2022-12-28,51.7864,51.9453,51.6798,51.7667,1149541,0
2022-12-29,51.1012,51.3396,51.0179,51.1021,2919599,0
2022-12-30,51.511,51.7896,51.3652,51.4405,2675681,0
2023-01-02,52.8215,52.8545,52.6754,52.8062,1702763,0
2023-01-03,53.2447,53.3507,53.1399,53.2498,1844148,0
2023-01-04,53.4591,53.531,53.15,53.3855,3885798,0
2023-01-05,54.0207,54.1044,53.7062,53.9533,3441853,0
2023-01-06,54.2681,54.417,53.9998,54.2029,2455631,0
2023-01-09,53.9672,54.3826,53.8962,54.1779,3101167,0
2023-01-10,55.3322,55.4057,55.1618,55.3079,1357979,0
2023-01-11,51.659,51.677,51.4735,51.6481,2596674,0
2023-01-12,51.3062,51.4871,51.1118,51.3079,2896525,0
2023-01-13,50.0402,50.0845,49.9303,50.0097,1413156,0
2023-01-16,49.3963,49.5692,49.1988,49.3835,1013507,0
2023-01-17,48.6694,48.8852,48.6353,48.6364,2723567,0
2023-01-18,50.927,51.0068,50.5857,50.9407,4715786,0
2023-01-19,52.3388,52.4504,52.1435,52.2605,2416145,0
2023-01-20,52.4396,52.4936,52.2572,52.3988,4526874,0
2023-01-23,51.6786,51.8121,51.6398,51.6506,4286076,0
2023-01-24,52.6787,52.8263,52.6286,52.6527,3774799,0
2023-01-25,52.8077,52.8919,52.707,52.7467,4492819,0
2023-01-26,52.4757,52.5981,52.1616,52.4222,2174154,0
2023-01-27,52.5179,52.6006,52.457,52.5238,3844395,0
2023-01-30,52.2842,52.2851,52.0153,52.2324,894725,0
2023-01-31,52.7287,52.8114,52.3201,52.7195,1734271,0
2023-02-01,51.4931,51.5791,51.3415,51.3946,2919783,0
2023-02-02,57.5707,57.7555,57.3772,57.5076,382829,0
2023-02-03,59.7455,59.8539,59.5911,59.7829,3873188,0
2023-02-06,59.1346,59.3297,58.4478,58.9971,4641612,0
2023-02-07,63.889,64.0705,63.7259,64.0235,705471,0
2023-02-08,66.0742,66.2642,65.9977,66.0321,4961658,0
2023-02-09,63.3904,63.5328,63.2698,63.4346,623174,0
2023-02-10,66.814,66.9367,66.611,66.6885,809699,0
2023-02-13,65.3779,65.7014,65.0883,65.3614,3859581,0
2023-02-14,71.4528,71.7084,71.3421,71.5096,3490956,0
2023-02-15,70.7932,70.9546,70.5752,70.812,4693051,0
2023-02-16,70.0177,70.2251,69.7847,70.0677,2240703,0
2023-02-17,69.1572,69.3819,68.9458,69.1783,2948128,0
2023-02-20,76.5757,76.8239,76.4748,76.6009,912897,0
2023-02-21,79.0874,79.672,78.8513,79.1468,3520816,0
2023-02-22,77.6696,77.8475,77.547,77.6486,4990886,0
2023-02-23,78.926,79.3042,78.708,78.8951,3064947,0
2023-02-24,74.4306,74.8605,74.3121,74.5048,4679498,0
2023-02-27,71.2914,71.4596,70.9746,71.4099,2089112,0
2023-02-28,71.0734,71.1743,70.8193,71.0513,4916522,0
2023-03-01,70.7927,71.0562,70.6135,70.755,2776017,0
2023-03-02,68.0408,68.0528,67.8992,67.9911,890702,0
2023-03-03,66.6918,66.7191,66.6113,66.655,1940411,0
2023-03-06,63.9178,64.0381,63.6198,63.8174,2561237,0
2023-03-07,58.2023,58.6144,57.9836,58.1444,521704,0
2023-03-08,58.6042,58.6166,58.2765,58.4476,4499715,0
2023-03-09,63.0027,63.1368,62.7092,62.8079,1348013,0
2023-03-10,60.3389,60.6401,60.1943,60.4451,3440760,0
2023-03-13,66.5075,66.7384,66.3871,66.6539,4615891,0
2023-03-14,74.355,74.6793,73.9408,74.3555,2286088,0
2023-03-15,72.7966,72.9727,72.6965,72.76,3124796,0
2023-03-16,71.9672,72.077,71.6344,71.9726,2680132,0
2023-03-17,70.5824,70.6672,70.315,70.5328,3867952,0
2023-03-20,66.9377,66.9685,66.7325,66.9558,385287,0
2023-03-21,66.2293,66.5119,66.2175,66.2753,1926246,0
2023-03-22,65.2447,65.4271,64.8992,65.2802,3135282,0
2023-03-23,65.5108,65.5607,65.3349,65.5239,638562,0
2023-03-24,65.9806,66.0324,65.7358,65.925,4326634,0
2023-03-27,62.577,62.7018,62.5176,62.6075,3233810,0
2023-03-28,64.2613,64.4037,64.1804,64.2799,213409,0
2023-03-29,63.6822,63.9724,63.2929,63.6459,258355,0
2023-03-30,60.9758,61.1631,60.714,60.988,967830,0
2023-03-31,60.4138,60.5387,60.2587,60.3464,3386750,0
2023-04-03,60.7313,60.8848,60.568,60.7872,2686352,0
2023-04-04,64.8258,64.9792,64.5792,64.8996,2515042,0
2023-04-05,68.6925,68.9518,68.652,68.6716,2892628,0
2023-04-06,67.2888,67.5187,67.2614,67.2617,2574578,0
2023-04-07,66.7705,66.9415,66.4071,66.8283,1848091,0
2023-04-10,64.8013,65.0907,64.7108,64.7144,235132,0
2023-04-11,65.6837,65.9432,65.3204,65.5575,334085,0
2023-04-12,64.3598,64.4605,64.3575,64.4002,3507360,0
2023-04-13,64.0208,64.3017,63.6823,63.9257,3769280,0
2023-04-14,66.3475,66.6512,66.2553,66.5059,1351146,0
2023-04-17,63.7784,63.8925,63.6759,63.7099,1366040,0
2023-04-18,66.9751,67.1566,66.8688,67.0326,2157730,0
2023-04-19,68.159,68.2677,68.0789,68.0925,3293971,0
